sigma,lambda,sse_rel,rmse_rel,mae_rel,bias_rel
0.837,0.035,20.394496832202805,0.4927389054608894,0.41034928755889244,0.41034928755889244
0.8375,0.035,20.520838112721925,0.49426277607980773,0.4116007004044331,0.4116007004044331
0.838,0.035,20.64763226238821,0.4957873999818995,0.41285239820532754,0.41285239820532754
0.8385,0.035,20.77487968726854,0.4973127750993397,0.4141043804068681,0.4141043804068681
0.839,0.035,20.902580792894337,0.4988388993798062,0.4153566464550054,0.4153566464550054
0.8395,0.035,21.030735984261753,0.5003657707862765,0.41660919579635014,0.41660919579635014
0.84,0.035,21.159345665831136,0.5018933872968196,0.4178620278781685,0.4178620278781685
0.8405,0.035,21.288410241527252,0.503421746904399,0.41911514214838486,0.41911514214838486
0.841,0.035,21.41793011473911,0.5049508476166754,0.4203685380555801,0.4203685380555801
0.8415,0.035,21.5479056883198,0.506480687455812,0.42162221504899094,0.42162221504899094
0.842,0.035,21.678337364586422,0.5080112644582845,0.42287617257850907,0.42287617257850907
0.8425,0.035,21.80922554532011,0.5095425766746946,0.42413041009468155,0.42413041009468155
0.843,0.035,21.940570631765734,0.5110746221695835,0.4253849270487094,0.4253849270487094
0.8435,0.035,22.07237302463197,0.5126073990212519,0.4266397228924469,0.4266397228924469
0.844,0.035,22.204633124091206,0.5141409053215814,0.42789479707840183,0.42789479707840183
0.8445,0.035,22.337351329779377,0.5156751391758577,0.42915014905973403,0.42915014905973403
0.845,0.035,22.470528040795976,0.5172100987025989,0.4304057782902552,0.4304057782902552
0.8455,0.035,22.604163655703832,0.5187457820333835,0.4316616842244286,0.4316616842244286
0.846,0.035,22.738258572529244,0.5202821873126852,0.43291786631736723,0.43291786631736723
